,YES_CHILD,R_HOME,D,F,G,H,I,J,M,N,O,P,R,S,U,X,Z,Male,customer_id2,net_purchase_amount,Sales_Quantity,Policy_Change,Treatment,customer_id,gender,age_band,est_income_code,ethnic_code,homeowner_code,length_of_residence,child,PC_Treatment
107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000019748,299.98,2.0,1,1.0,1.00000001975e+12,F,9.0,9.0,N,O,7.0,Y,1.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021926,149.0,1.0,0,1.0,1.00000002193e+12,M,0.0,9.0,N,O,0.0,N,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021926,119.99,1.0,1,1.0,1.00000002193e+12,M,0.0,9.0,N,O,0.0,N,1.0
110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021952,129.99,1.0,0,1.0,1.00000002195e+12,M,4.0,3.0,H,R,15.0,N,0.0
111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021952,71.1,1.0,1,1.0,1.00000002195e+12,M,4.0,3.0,H,R,15.0,N,1.0
112,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021966,45.13,1.0,0,1.0,1.00000002197e+12,M,9.0,8.0,I,O,12.0,Y,0.0
113,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000021966,179.3,2.0,1,1.0,1.00000002197e+12,M,9.0,8.0,I,O,12.0,Y,1.0
114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000000021970,289.15,1.0,0,1.0,1.00000002197e+12,F,0.0,1.0,S,R,0.0,N,0.0
115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000000021970,589.14,2.0,1,1.0,1.00000002197e+12,F,0.0,1.0,S,R,0.0,N,1.0
116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022018,39.69,1.0,0,1.0,1.00000002202e+12,M,0.0,9.0,H,R,13.0,N,0.0
117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022018,71.99,1.0,1,1.0,1.00000002202e+12,M,0.0,9.0,H,R,13.0,N,1.0
118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022020,251.69,1.0,0,1.0,1.00000002202e+12,F,0.0,6.0,H,O,8.0,N,0.0
119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022020,289.93,1.0,1,1.0,1.00000002202e+12,F,0.0,6.0,H,O,8.0,N,1.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022027,629.99,1.0,0,1.0,1.00000002203e+12,M,0.0,4.0,M,O,14.0,N,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022027,1034.99,1.0,1,1.0,1.00000002203e+12,M,0.0,4.0,M,O,14.0,N,1.0
122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022056,126.0,6.0,0,1.0,1.00000002206e+12,F,0.0,6.0,G,O,15.0,N,0.0
123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022056,119.0,4.0,1,1.0,1.00000002206e+12,F,0.0,6.0,G,O,15.0,N,1.0
124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022117,98.99,1.0,0,1.0,1.00000002212e+12,F,5.0,3.0,H,O,2.0,N,0.0
125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022117,144.99,1.0,1,1.0,1.00000002212e+12,F,5.0,3.0,H,O,2.0,N,1.0
126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022120,143.82,2.0,0,1.0,1.00000002212e+12,F,0.0,3.0,N,R,10.0,N,0.0
127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022120,205.01,2.0,1,1.0,1.00000002212e+12,F,0.0,3.0,N,R,10.0,N,1.0
128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022123,60.43,1.0,0,1.0,1.00000002212e+12,M,0.0,6.0,H,O,15.0,N,0.0
129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022123,175.2,1.0,1,1.0,1.00000002212e+12,M,0.0,6.0,H,O,15.0,N,1.0
130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000000022528,75.73,1.0,0,1.0,1.00000002253e+12,F,5.0,6.0,U,R,4.0,N,0.0
131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000000022528,59.99,1.0,1,1.0,1.00000002253e+12,F,5.0,6.0,U,R,4.0,N,1.0
132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022536,52.78,1.0,0,1.0,1.00000002254e+12,F,11.0,6.0,N,O,15.0,Y,0.0
133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000022536,112.77,2.0,1,1.0,1.00000002254e+12,F,11.0,6.0,N,O,15.0,Y,1.0
134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000000022562,323.15,1.0,0,1.0,1.00000002256e+12,M,0.0,2.0,S,R,0.0,N,0.0
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000000022562,279.99,1.0,1,1.0,1.00000002256e+12,M,0.0,2.0,S,R,0.0,N,1.0
136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022696,194.65,1.0,0,1.0,1.0000000227e+12,M,0.0,4.0,N,R,2.0,N,0.0
137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022696,113.22,2.0,1,1.0,1.0000000227e+12,M,0.0,4.0,N,R,2.0,N,1.0
138,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022708,159.0,1.0,0,1.0,1.00000002271e+12,M,0.0,9.0,H,R,11.0,N,0.0
139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000022708,149.0,1.0,1,1.0,1.00000002271e+12,M,0.0,9.0,H,R,11.0,N,1.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1000000023356,127.58,2.0,0,1.0,1.00000002336e+12,M,0.0,6.0,Z,O,15.0,N,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1000000023356,117.98,2.0,1,1.0,1.00000002336e+12,M,0.0,6.0,Z,O,15.0,N,1.0
142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023381,898.99,2.0,0,1.0,1.00000002338e+12,F,6.0,7.0,F,O,1.0,Y,0.0
143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023381,71.53,1.0,1,1.0,1.00000002338e+12,F,6.0,7.0,F,O,1.0,Y,1.0
144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023383,149.99,1.0,0,1.0,1.00000002338e+12,M,0.0,9.0,N,O,12.0,Y,0.0
145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023383,329.98,2.0,1,1.0,1.00000002338e+12,M,0.0,9.0,N,O,12.0,Y,1.0
146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000000023415,27.15,2.0,0,1.0,1.00000002342e+12,F,0.0,4.0,S,O,5.0,Y,0.0
147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000000023415,169.15,1.0,1,1.0,1.00000002342e+12,F,0.0,4.0,S,O,5.0,Y,1.0
148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023437,60.43,1.0,0,1.0,1.00000002344e+12,M,4.0,5.0,G,O,15.0,N,0.0
149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023437,49.99,1.0,1,1.0,1.00000002344e+12,M,4.0,5.0,G,O,15.0,N,1.0
150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023456,39.69,1.0,0,1.0,1.00000002346e+12,M,6.0,5.0,N,O,5.0,Y,0.0
151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023456,69.0,1.0,1,1.0,1.00000002346e+12,M,6.0,5.0,N,O,5.0,Y,1.0
152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023457,52.78,1.0,0,1.0,1.00000002346e+12,F,0.0,2.0,H,R,1.0,N,0.0
153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023457,95.28,2.0,1,1.0,1.00000002346e+12,F,0.0,2.0,H,R,1.0,N,1.0
154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023480,546.18,2.0,0,1.0,1.00000002348e+12,M,11.0,5.0,I,O,9.0,N,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000023480,266.98,1.0,1,1.0,1.00000002348e+12,M,11.0,5.0,I,O,9.0,N,1.0
156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023488,60.43,1.0,0,1.0,1.00000002349e+12,F,5.0,9.0,F,O,4.0,N,0.0
157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023488,47.64,1.0,1,1.0,1.00000002349e+12,F,5.0,9.0,F,O,4.0,N,1.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000023854,727.44,3.0,0,1.0,1.00000002385e+12,F,8.0,6.0,Z,O,6.0,N,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000023854,380.97,2.0,1,1.0,1.00000002385e+12,F,8.0,6.0,Z,O,6.0,N,1.0
160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023858,273.84,1.0,0,1.0,1.00000002386e+12,F,0.0,6.0,N,O,4.0,Y,0.0
161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000023858,39.57,1.0,1,1.0,1.00000002386e+12,F,0.0,6.0,N,O,4.0,Y,1.0
162,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024019,273.65,2.0,0,1.0,1.00000002402e+12,M,13.0,9.0,G,O,15.0,Y,0.0
163,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024019,229.99,1.0,1,1.0,1.00000002402e+12,M,13.0,9.0,G,O,15.0,Y,1.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024067,106.33,1.0,0,1.0,1.00000002407e+12,M,12.0,5.0,N,O,12.0,N,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024067,1714.0,1.0,1,1.0,1.00000002407e+12,M,12.0,5.0,N,O,12.0,N,1.0
166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024150,175.18,1.0,0,1.0,1.00000002415e+12,M,3.0,3.0,G,O,10.0,N,0.0
167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000024150,169.99,1.0,1,1.0,1.00000002415e+12,M,3.0,3.0,G,O,10.0,N,1.0
170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029598,129.0,1.0,0,1.0,1.0000000296e+12,M,0.0,6.0,H,O,9.0,N,0.0
171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029598,99.99,1.0,1,1.0,1.0000000296e+12,M,0.0,6.0,H,O,9.0,N,1.0
172,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029636,37.48,1.0,0,1.0,1.00000002964e+12,F,0.0,1.0,H,O,8.0,Y,0.0
173,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029636,131.68,3.0,1,1.0,1.00000002964e+12,F,0.0,1.0,H,O,8.0,Y,1.0
174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029640,910.61,2.0,0,1.0,1.00000002964e+12,M,9.0,5.0,N,O,15.0,Y,0.0
175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029640,49.99,1.0,1,1.0,1.00000002964e+12,M,9.0,5.0,N,O,15.0,Y,1.0
176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029664,75.73,1.0,0,1.0,1.00000002966e+12,M,0.0,7.0,O,O,15.0,Y,0.0
177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029664,79.94,1.0,1,1.0,1.00000002966e+12,M,0.0,7.0,O,O,15.0,Y,1.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029671,211.65,1.0,0,1.0,1.00000002967e+12,M,4.0,9.0,N,O,0.0,N,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029671,239.99,1.0,1,1.0,1.00000002967e+12,M,4.0,9.0,N,O,0.0,N,1.0
180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029687,349.0,1.0,0,1.0,1.00000002969e+12,F,0.0,9.0,N,O,15.0,Y,0.0
181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029687,96.95,3.0,1,1.0,1.00000002969e+12,F,0.0,9.0,N,O,15.0,Y,1.0
182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029690,29.83,1.0,0,1.0,1.00000002969e+12,M,0.0,7.0,N,O,9.0,Y,0.0
183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029690,1709.99,1.0,1,1.0,1.00000002969e+12,M,0.0,7.0,N,O,9.0,Y,1.0
184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029692,60.43,1.0,0,1.0,1.00000002969e+12,F,3.0,1.0,N,R,0.0,N,0.0
185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029692,37.48,1.0,1,1.0,1.00000002969e+12,F,3.0,1.0,N,R,0.0,N,1.0
186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029694,224.1,1.0,0,1.0,1.00000002969e+12,M,0.0,5.0,J,R,2.0,Y,0.0
187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029694,96.39,1.0,1,1.0,1.00000002969e+12,M,0.0,5.0,J,R,2.0,Y,1.0
188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029743,175.18,1.0,0,1.0,1.00000002974e+12,M,5.0,3.0,N,R,9.0,N,0.0
189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029743,175.19,1.0,1,1.0,1.00000002974e+12,M,5.0,3.0,N,R,9.0,N,1.0
190,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000000029747,113.98,1.0,0,1.0,1.00000002975e+12,M,0.0,5.0,S,R,1.0,N,0.0
191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000000029747,189.99,1.0,1,1.0,1.00000002975e+12,M,0.0,5.0,S,R,1.0,N,1.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029758,229.99,1.0,0,1.0,1.00000002976e+12,M,0.0,7.0,N,O,10.0,N,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029758,578.99,2.0,1,1.0,1.00000002976e+12,M,0.0,7.0,N,O,10.0,N,1.0
194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1000000029809,184.24,1.0,0,1.0,1.00000002981e+12,M,0.0,5.0,Z,O,15.0,Y,0.0
195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1000000029809,113.98,1.0,1,1.0,1.00000002981e+12,M,0.0,5.0,Z,O,15.0,Y,1.0
196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029857,353.52,1.0,0,1.0,1.00000002986e+12,M,0.0,4.0,N,O,6.0,Y,0.0
197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029857,274.78,1.0,1,1.0,1.00000002986e+12,M,0.0,4.0,N,O,6.0,Y,1.0
198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029894,88.29,1.0,0,1.0,1.00000002989e+12,M,3.0,2.0,J,R,15.0,N,0.0
199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000029894,201.65,2.0,1,1.0,1.00000002989e+12,M,3.0,2.0,J,R,15.0,N,1.0
200,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029898,381.73,1.0,0,1.0,1.0000000299e+12,F,9.0,3.0,H,O,10.0,Y,0.0
201,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029898,129.0,1.0,1,1.0,1.0000000299e+12,F,9.0,3.0,H,O,10.0,Y,1.0
202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029943,143.04,3.0,0,1.0,1.00000002994e+12,F,0.0,6.0,N,R,12.0,N,0.0
203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000029943,67.15,1.0,1,1.0,1.00000002994e+12,F,0.0,6.0,N,R,12.0,N,1.0
204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032028,1619.99,1.0,0,1.0,1.00000003203e+12,M,9.0,8.0,N,O,15.0,Y,0.0
205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032028,3077.98,2.0,1,1.0,1.00000003203e+12,M,9.0,8.0,N,O,15.0,Y,1.0
206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032128,113.98,1.0,0,1.0,1.00000003213e+12,F,0.0,7.0,N,O,7.0,Y,0.0
207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032128,116.1,1.0,1,1.0,1.00000003213e+12,F,0.0,7.0,N,O,7.0,Y,1.0
208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032443,139.44,1.0,0,1.0,1.00000003244e+12,M,9.0,4.0,H,O,6.0,N,0.0
209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032443,139.44,1.0,1,1.0,1.00000003244e+12,M,9.0,4.0,H,O,6.0,N,1.0
210,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032519,45.13,1.0,0,1.0,1.00000003252e+12,F,6.0,4.0,I,O,2.0,Y,0.0
211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032519,104.13,2.0,1,1.0,1.00000003252e+12,F,6.0,4.0,I,O,2.0,Y,1.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032520,205.92,1.0,0,1.0,1.00000003252e+12,F,6.0,4.0,N,O,11.0,N,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000032520,309.99,1.0,1,1.0,1.00000003252e+12,F,6.0,4.0,N,O,11.0,N,1.0
214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032558,53.1,1.0,0,1.0,1.00000003256e+12,M,4.0,4.0,F,O,15.0,Y,0.0
215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000032558,59.0,1.0,1,1.0,1.00000003256e+12,M,4.0,4.0,F,O,15.0,Y,1.0
